Id,Supermercado,Marca,Producto,Precio,Categoria,Enlace,Fecha,porMayor,ProductoNormalizado
1891,Unimarc,Nido,Leche En Polvo Nido Entera Tarro 1.350 G,10290,Leche Entera,https://www.unimarc.cl/product/leche-inst-en-polvo-26-mg-nido-1-350kg,2024-10-01,,1.35g en entera leche nido nido polvo tarro
1892,Unimarc,Nido,Leche En Polvo Nido Entera Tarro 1.350 G,11020,Leche Entera,https://www.unimarc.cl/product/leche-inst-en-polvo-26-mg-nido-1-350kg,2024-10-06,,1.35g en entera leche nido nido polvo tarro
1893,Unimarc,Nido,Leche En Polvo Nido Entera Tarro 1.350 G,11660,Leche Entera,https://www.unimarc.cl/product/leche-inst-en-polvo-26-mg-nido-1-350kg,2024-11-02,,1.35g en entera leche nido nido polvo tarro
1894,Santa Isabel,Surlat,Pack 12 Un. Leche Surlat Entera 1 L,11988,Leche Entera,https://www.santaisabel.cl/leche-entera-surlat-b-a-1l-x12-1991554-pak/p,2024-10-26,,12un entera leche surlat surlat
1895,Santa Isabel,Surlat,Pack 12 Un. Leche Surlat Entera 1 L,11988,Leche Entera,https://www.santaisabel.cl/leche-entera-surlat-b-a-1l-x12-1991554-pak/p,2024-11-11,,12un entera leche surlat surlat
1896,Santa Isabel,Surlat,Pack 12 Un. Leche Surlat Entera 1 L,11988,Leche Entera,https://www.santaisabel.cl/leche-entera-surlat-b-a-1l-x12-1991554-pak/p,2024-10-06,,12un entera leche surlat surlat
1897,Santa Isabel,Surlat,Pack 12 Un. Leche Surlat Entera 1 L,11988,Leche Entera,https://www.santaisabel.cl/leche-entera-surlat-b-a-1l-x12-1991554-pak/p,2024-11-02,,12un entera leche surlat surlat
1898,Santa Isabel,Surlat,Pack 12 Un. Leche Surlat Entera 1 L,11988,Leche Entera,https://www.santaisabel.cl/leche-entera-surlat-b-a-1l-x12-1991554-pak/p,2024-10-01,,12un entera leche surlat surlat
1899,Santa Isabel,Nido,Leche Polvo Nido Entera 1.1 Kg,11990,Leche Entera,https://www.santaisabel.cl/leche-polvo-nido-entera-1100g-1935302/p,2024-10-06,,1.1kg entera leche nido nido polvo
1900,Jumbo,Nido,Leche Polvo Nido Entera 1.1 Kg,11990,Leche Entera,https://www.jumbo.cl/leche-polvo-nido-entera-1100g-1935302/p,2024-10-06,,1.1kg entera leche nido nido polvo
1901,Jumbo,Soprole,Pack 12 Un. Leche Soprole Entera Natural 1 L,12000,Leche Entera,https://www.jumbo.cl/pack-leche-entera-soprole-1-l-12-unid/p,2024-10-01,,12un entera leche soprole soprole
1902,Jumbo,Surlat,Pack 12 Un. Leche Surlat Entera 1 L,12000,Leche Entera,https://www.jumbo.cl/leche-entera-surlat-b-a-1l-x12-1991554-pak/p,2024-10-01,,12un entera leche surlat surlat
1903,Jumbo,Surlat,Pack 12 Un. Leche Surlat Entera 1 L,12000,Leche Entera,https://www.jumbo.cl/leche-entera-surlat-b-a-1l-x12-1991554-pak/p,2024-10-06,,12un entera leche surlat surlat
1904,Jumbo,Surlat,Pack 12 Un. Leche Surlat Entera 1 L,12000,Leche Entera,https://www.jumbo.cl/leche-entera-surlat-b-a-1l-x12-1991554-pak/p,2024-10-26,,12un entera leche surlat surlat
1905,Lider,Colun,"Leche En Polvo Entera Bolsa, 1440 G",12090,Leche Entera,https://www.lider.cl/supermercado/product/sku/693513/colun-leche-en-polvo-entera-bolsa-1440-g,2024-11-02,,1440g bolsa colun en entera leche polvo
1906,Lider,Colun,"Leche En Polvo Entera Bolsa, 1440 G",12090,Leche Entera,https://www.lider.cl/supermercado/product/sku/693513/colun-leche-en-polvo-entera-bolsa-1440-g,2024-10-26,,1440g bolsa colun en entera leche polvo
1907,Lider,Colun,"Leche En Polvo Entera Bolsa, 1440 G",12090,Leche Entera,https://www.lider.cl/supermercado/product/sku/693513/colun-leche-en-polvo-entera-bolsa-1440-g,2024-10-01,,1440g bolsa colun en entera leche polvo
1908,Lider,Colun,"Leche En Polvo Entera Bolsa, 1440 G",12090,Leche Entera,https://www.lider.cl/supermercado/product/sku/693513/colun-leche-en-polvo-entera-bolsa-1440-g,2024-10-06,,1440g bolsa colun en entera leche polvo
1909,Lider,Colun,"Leche En Polvo Entera Bolsa, 1440 G",12090,Leche Entera,https://www.lider.cl/supermercado/product/sku/693513/colun-leche-en-polvo-entera-bolsa-1440-g,2024-11-11,,1440g bolsa colun en entera leche polvo
